split,language,subset_size,repeat,n_items_full,n_models,pearson_r,p_value
original,dan,50,17,100,30,0.9946595663943363,3.638214467316479e-29
original,dan,50,18,100,30,0.9937320552018932,3.405017005621996e-28
original,dan,50,19,100,30,0.993070424723101,1.3820104779785145e-27
original,dan,50,20,100,30,0.9967687477866599,3.247705683007081e-32
original,dan,50,21,100,30,0.9978941072870933,8.155686902228106e-35
original,dan,50,22,100,30,0.9974790740968039,1.0094845492051466e-33
original,dan,50,23,100,30,0.9935513538075122,5.063481920046441e-28
original,dan,50,24,100,30,0.99651485090529,9.35004672222477e-32
original,dan,50,25,100,30,0.995166608114076,9.029923199505975e-30
original,dan,50,26,100,30,0.9957663307317851,1.4183264445806775e-30
original,dan,50,27,100,30,0.9972678093489787,3.110679653777712e-33
original,dan,50,28,100,30,0.9955425233591443,2.9133688062510897e-30
original,dan,50,29,100,30,0.9953296714233723,5.5904989354459324e-30
original,dan,50,30,100,30,0.9945990650402659,4.258165087258127e-29
original,dan,50,31,100,30,0.9971504721803308,5.600313791671733e-33
original,dan,50,32,100,30,0.9966644550323311,5.063428384891846e-32
original,dan,50,33,100,30,0.995427961554296,4.153212883777779e-30
original,dan,50,34,100,30,0.9939693692714664,1.9864254466237602e-28
original,dan,50,35,100,30,0.9971143256348731,6.679729664317757e-33
original,dan,50,36,100,30,0.9947504193791864,2.862869062726456e-29
original,dan,50,37,100,30,0.9974392174213409,1.2571042895283362e-33
original,dan,50,38,100,30,0.9935170057312032,5.4532792361919315e-28
original,dan,50,39,100,30,0.9951132256043893,1.052754340680567e-29
original,dan,50,40,100,30,0.9946003767849406,4.243743030175395e-29
original,dan,50,41,100,30,0.9913587685156532,3.007131080606449e-26
original,dan,50,42,100,30,0.99697158684051,1.3119931379351357e-32
original,dan,50,43,100,30,0.9977658378217147,1.8647500083237103e-34
original,dan,50,44,100,30,0.9960924119005264,4.627248055945458e-31
original,dan,50,45,100,30,0.9936171655539521,4.387868213995227e-28
original,dan,50,46,100,30,0.995915826199348,8.582085169014734e-31
original,dan,50,47,100,30,0.9941495930425173,1.3003945073977698e-28
original,dan,50,48,100,30,0.9968571318714228,2.203860362414869e-32
original,dan,50,49,100,30,0.9958231346735478,1.174345164624284e-30
original,dan,50,50,100,30,0.9957118263107622,1.695932179012624e-30
original,dan,50,51,100,30,0.9974354378029292,1.2833016547528272e-33
original,dan,50,52,100,30,0.9960272241462544,5.8310224191339765e-31
original,dan,50,53,100,30,0.9914687053367938,2.5153206527233344e-26
original,dan,50,54,100,30,0.9936952000683948,3.6954554185195514e-28
original,dan,50,55,100,30,0.9959940394620397,6.5498836214148595e-31
original,dan,50,56,100,30,0.9963001394273922,2.156468531809385e-31
original,dan,50,57,100,30,0.9969068563859415,1.7633975221513993e-32
original,dan,50,58,100,30,0.9971153584321286,6.646379193458872e-33
original,dan,50,59,100,30,0.9968031307218831,2.796556935333965e-32
original,dan,50,60,100,30,0.9967435488515002,3.620279592110689e-32
original,dan,50,61,100,30,0.9978201106085255,1.3220273041491364e-34
original,dan,50,62,100,30,0.9961253284680973,4.111262881624634e-31
original,dan,50,63,100,30,0.9953385564914474,5.443721250432142e-30
original,dan,50,64,100,30,0.9970022499588828,1.1379850614316545e-32
original,dan,50,65,100,30,0.9965530016390053,8.016604551897641e-32
original,dan,50,66,100,30,0.9953428129443017,5.3746811396517226e-30
original,dan,50,67,100,30,0.9956049857100692,2.3919790753720453e-30
original,dan,50,68,100,30,0.9974873267374047,9.642387290385949e-34
original,dan,50,69,100,30,0.9964921791056901,1.0237139853217886e-31
original,dan,50,70,100,30,0.9966926463840473,4.4968944837709324e-32
original,dan,50,71,100,30,0.992183595593218,7.419468819794673e-27
original,dan,50,72,100,30,0.9970991840583805,7.186854790510644e-33
original,dan,50,73,100,30,0.9943654687748241,7.692178039931063e-29
original,dan,50,74,100,30,0.9958073052490135,1.238091637144527e-30
original,dan,50,75,100,30,0.994836161612189,2.274575513707251e-29
original,dan,50,76,100,30,0.9954785350181086,3.555395178935563e-30
original,dan,50,77,100,30,0.9958418584445071,1.1028802219608428e-30
original,dan,50,78,100,30,0.996410837382728,1.4104059736982364e-31
original,dan,50,79,100,30,0.9972420169832666,3.547443299579424e-33
original,dan,50,80,100,30,0.9969152876421342,1.6973707408070276e-32
original,dan,50,81,100,30,0.9963431138081692,1.8315625056171325e-31
original,dan,50,82,100,30,0.9968951995942232,1.8586169655583962e-32
original,dan,50,83,100,30,0.9944338827837984,6.48565490195234e-29
original,dan,50,84,100,30,0.9939327407217126,2.161687744436638e-28
original,dan,50,85,100,30,0.9952876843047314,6.335149952122114e-30
original,dan,50,86,100,30,0.9972101446919821,4.165744951064695e-33
original,dan,50,87,100,30,0.9970971513814689,7.257591422099205e-33
original,dan,50,88,100,30,0.9972232725420048,3.899863071074556e-33
original,dan,50,89,100,30,0.9948907084471239,1.9609973951735184e-29
original,dan,50,90,100,30,0.9946401856804118,3.8270334344207326e-29
original,dan,50,91,100,30,0.9959863914405188,6.726827032460324e-31
original,dan,50,92,100,30,0.9964025312062265,1.456722452275817e-31
original,dan,50,93,100,30,0.995424619674552,4.19583057471401e-30
original,dan,50,94,100,30,0.9935670287637415,4.89433301896029e-28
original,dan,50,95,100,30,0.9970303670610638,9.975018207702403e-33
original,dan,50,96,100,30,0.9961485289493273,3.78025348167712e-31
original,dan,50,97,100,30,0.9965282922034471,8.858383720158581e-32
original,dan,50,98,100,30,0.9958539673674872,1.0588356520033499e-30
original,dan,50,99,100,30,0.9955613437138202,2.7461187397841894e-30
original,dan,50,100,100,30,0.9970243315240568,1.0262249937180438e-32
original,dan,50,101,100,30,0.9960908835838926,4.652606367972226e-31
original,dan,50,102,100,30,0.9957174511924521,1.665109033476889e-30
original,dan,50,103,100,30,0.994916840009532,1.8254474306159058e-29
original,dan,50,104,100,30,0.9960711587817624,4.991677010324782e-31
original,dan,50,105,100,30,0.9973879174353693,1.6589553790821076e-33
original,dan,50,106,100,30,0.9960953819179711,4.578335137223812e-31
original,dan,50,107,100,30,0.9955819703904669,2.5730797614940105e-30
original,dan,50,108,100,30,0.9961463617107519,3.810092768671421e-31
original,dan,50,109,100,30,0.9944035038464604,6.997898890186371e-29
original,dan,50,110,100,30,0.9965526328729452,8.028601746010215e-32
original,dan,50,111,100,30,0.9952547084655685,6.983435639281714e-30
original,dan,50,112,100,30,0.9942690141067736,9.749812186421019e-29
original,dan,50,113,100,30,0.9956179530683532,2.2952281977393875e-30
original,dan,50,114,100,30,0.993561491972538,4.953472247664564e-28
original,dan,50,115,100,30,0.9948599619204247,2.1324307459306427e-29
original,dan,50,116,100,30,0.996040122020313,5.571948947470563e-31
original,dan,50,117,100,30,0.9962150493091503,2.963239231097681e-31
original,dan,50,118,100,30,0.9962737006874937,2.3821365154865077e-31
original,dan,50,119,100,30,0.9948600709281961,2.1317991144400994e-29
original,dan,50,120,100,30,0.9946450142374051,3.7791581815451063e-29
original,dan,50,121,100,30,0.9965459182887383,8.249985668927343e-32
original,dan,50,122,100,30,0.9977035087078304,2.7400452772657404e-34
original,dan,50,123,100,30,0.9960035983610095,6.334805358465968e-31
original,dan,50,124,100,30,0.9972252459124283,3.8612862094002076e-33
original,dan,50,125,100,30,0.9946050522276919,4.1927065777768013e-29
original,dan,50,126,100,30,0.9961184007770326,4.215199833181159e-31
original,dan,50,127,100,30,0.9965105441426917,9.512863638275821e-32
original,dan,50,128,100,30,0.9974389409633068,1.2590035192838519e-33
original,dan,50,129,100,30,0.9975199909324247,8.029938720144412e-34
original,dan,50,130,100,30,0.9952924165645548,6.246841249465892e-30
original,dan,50,131,100,30,0.9948518602484128,2.1798641042985056e-29
original,dan,50,132,100,30,0.9948528119090134,2.174242028967909e-29
original,dan,50,133,100,30,0.995212630874839,7.900130309150986e-30
original,dan,50,134,100,30,0.9973388153555693,2.1524779084855796e-33
original,dan,50,135,100,30,0.9948522608981178,2.1774955644323034e-29
original,dan,50,136,100,30,0.9927064214220125,2.8237481429286855e-27
original,dan,50,137,100,30,0.9949056246472866,1.8825216265466463e-29
original,dan,50,138,100,30,0.9938584796314186,2.5619081966409942e-28
original,dan,50,139,100,30,0.994676652355568,3.4789624661920746e-29
original,dan,50,140,100,30,0.9957048366741919,1.734971875656794e-30
original,dan,50,141,100,30,0.995273994351347,6.597186712484212e-30
original,dan,50,142,100,30,0.9960185775972288,6.0109151135538165e-31
original,dan,50,143,100,30,0.9963633706006507,1.6947342706508767e-31
original,dan,50,144,100,30,0.9936870745362011,3.7625079439676165e-28
original,dan,50,145,100,30,0.9949132457766896,1.8435609136898312e-29
original,dan,50,146,100,30,0.9953630362514199,5.0576219291878664e-30
original,dan,50,147,100,30,0.998337256504511,2.9927835802756574e-36
original,dan,50,148,100,30,0.9973110901404948,2.4881860740320327e-33
original,dan,50,149,100,30,0.994522830109056,5.17896361428937e-29
original,dan,50,150,100,30,0.9940692444157349,1.573251563482203e-28
original,dan,50,151,100,30,0.997026404978774,1.0162719371638892e-32
original,dan,50,152,100,30,0.99669607907832,4.432083491006659e-32
original,dan,50,153,100,30,0.9969653187387105,1.3504746706013358e-32
original,dan,50,154,100,30,0.996490843166315,1.029177446277853e-31
original,dan,50,155,100,30,0.9945962243883127,4.2895528849584344e-29
original,dan,50,156,100,30,0.995551150372391,2.8355633281492776e-30
original,dan,50,157,100,30,0.9970564506631676,8.817433188801363e-33
original,dan,50,158,100,30,0.9955833077301303,2.5622178039336174e-30
original,dan,50,159,100,30,0.9943981956686392,7.091168398458013e-29
original,dan,50,160,100,30,0.9973312933403273,2.2391360867450817e-33
original,dan,50,161,100,30,0.9968651924365383,2.1261383435562968e-32
original,dan,50,162,100,30,0.9956274759382925,2.2265045072360454e-30
original,dan,50,163,100,30,0.9955420475070383,2.917717569735277e-30
original,dan,50,164,100,30,0.997054917373137,8.881870443121631e-33
original,dan,50,165,100,30,0.993756573269095,3.223695798943726e-28
original,dan,50,166,100,30,0.9956710673828237,1.9356164264636695e-30
original,dan,50,167,100,30,0.9968416965381396,2.360103855382593e-32
original,dan,50,168,100,30,0.994360786123725,7.781939080711856e-29
original,dan,50,169,100,30,0.9938973617008398,2.344501723747265e-28
original,dan,50,170,100,30,0.9968267879476276,2.520722990451474e-32
original,dan,50,171,100,30,0.9967445852642313,3.604204724573906e-32
original,dan,50,172,100,30,0.9920710903325484,9.056609620875435e-27
original,dan,50,173,100,30,0.9940178340733963,1.77476297711868e-28
original,dan,50,174,100,30,0.995050936330497,1.256530651748205e-29
original,dan,50,175,100,30,0.9954333449273154,4.0854049550637115e-30
original,dan,50,176,100,30,0.996353044280343,1.7632528310720785e-31
original,dan,50,177,100,30,0.9959731522754084,7.043654046316826e-31
original,dan,50,178,100,30,0.995166436729483,9.034397438691753e-30
original,dan,50,179,100,30,0.9969278364326523,1.6033379662730157e-32
original,dan,50,180,100,30,0.9972135389101165,4.095433466792819e-33
original,dan,50,181,100,30,0.9977077339033343,2.6703739095986434e-34
original,dan,50,182,100,30,0.9961781641951915,3.3933960668815385e-31
original,dan,50,183,100,30,0.9956322192570717,2.1929907323655953e-30
original,dan,50,184,100,30,0.9974908001147836,9.457647002806581e-34
original,dan,50,185,100,30,0.9971674667899565,5.1509427387453806e-33
original,dan,50,186,100,30,0.9978181051357882,1.3391406895655754e-34
original,dan,50,187,100,30,0.9945333669046863,5.041533845707686e-29
original,dan,50,188,100,30,0.9968791784927639,1.9972896005930245e-32
original,dan,50,189,100,30,0.9958975822090643,9.13364380982522e-31
original,dan,50,190,100,30,0.9946412987370811,3.815947788443036e-29
original,dan,50,191,100,30,0.9962345942541397,2.756386192498895e-31
original,dan,50,192,100,30,0.9970258830239295,1.0187689639597137e-32
original,dan,50,193,100,30,0.9960410103167202,5.554505504634594e-31
original,dan,50,194,100,30,0.996475614635528,1.093398879042671e-31
original,dan,50,195,100,30,0.9964401425564641,1.2576913271046168e-31
original,dan,50,196,100,30,0.9946840084253833,3.412412624041288e-29
original,dan,50,197,100,30,0.9958307063863053,1.1449429825646644e-30
original,dan,50,198,100,30,0.993650621918969,4.077448534824731e-28
original,dan,50,199,100,30,0.9959223778254376,8.391678844293425e-31
original,dan,75,0,100,30,0.9985264956457984,5.520019009024168e-37
original,dan,75,1,100,30,0.9980537595815285,2.7072290442554447e-35
original,dan,75,2,100,30,0.9987241883433686,7.354510066573158e-38
original,dan,75,3,100,30,0.9988252277776308,2.3182461452475084e-38
original,dan,75,4,100,30,0.9990086865627011,2.1539998918369234e-39
original,dan,75,5,100,30,0.9990035242626192,2.3163936698741593e-39
original,dan,75,6,100,30,0.9984758902724387,8.8534902631309e-37
original,dan,75,7,100,30,0.9981542905496756,1.289216843238397e-35
original,dan,75,8,100,30,0.9982847552455784,4.623263799351134e-36
original,dan,75,9,100,30,0.9977834608325515,1.6692335220801534e-34
original,dan,75,10,100,30,0.9987103215409585,8.555502335273108e-38
original,dan,75,11,100,30,0.9990642252431912,9.612508204096923e-40
original,dan,75,12,100,30,0.9986511705042938,1.6023157195082608e-37
original,dan,75,13,100,30,0.999113086056518,4.538451600482264e-40
original,dan,75,14,100,30,0.9989708964440897,3.6359614225743466e-39
original,dan,75,15,100,30,0.9992244242648484,6.943834935604063e-41
original,dan,75,16,100,30,0.9977808343989607,1.6971115846455892e-34
original,dan,75,17,100,30,0.9989855167440644,2.9761791385819143e-39
original,dan,75,18,100,30,0.9989846289873147,3.0128326682471127e-39
original,dan,75,19,100,30,0.9978967875896478,8.011689849725213e-35
original,dan,75,20,100,30,0.9983638522203907,2.3884008219597583e-36
original,dan,75,21,100,30,0.9990707837646102,8.711451063933823e-40
original,dan,75,22,100,30,0.9986094959936058,2.452736467006479e-37
original,dan,75,23,100,30,0.9986008766814953,2.6742417768347886e-37
original,dan,75,24,100,30,0.9986213525613987,2.1757839999145626e-37
original,dan,75,25,100,30,0.9983799107370054,2.0805558701419216e-36
original,dan,75,26,100,30,0.9980317587216583,3.168201963330642e-35
original,dan,75,27,100,30,0.9982549786952036,5.8818647541399073e-36
original,dan,75,28,100,30,0.9984012780211058,1.7278727076663322e-36
original,dan,75,29,100,30,0.9987696850696011,4.4247616780933516e-38
original,dan,75,30,100,30,0.998893509459896,1.0028963434079401e-38
original,dan,75,31,100,30,0.9985011858178259,7.005240175395074e-37
original,dan,75,32,100,30,0.9988563542359876,1.592104579287801e-38
original,dan,75,33,100,30,0.9983828242285087,2.0288176623768676e-36
original,dan,75,34,100,30,0.999178866695034,1.5435889941313943e-40
original,dan,75,35,100,30,0.9991211516725822,3.993771723023509e-40
original,dan,75,36,100,30,0.9991687643150997,1.8316910029331646e-40
original,dan,75,37,100,30,0.9984189566624813,1.4789379710332152e-36
original,dan,75,38,100,30,0.9992012778085639,1.0479484289973054e-40
original,dan,75,39,100,30,0.9987997555141347,3.129803733886813e-38
original,dan,75,40,100,30,0.9992176036017119,7.849070371955139e-41
original,dan,75,41,100,30,0.9986094457872929,2.4539758483103163e-37
original,dan,75,42,100,30,0.9979906177298399,4.231395229243221e-35
original,dan,75,43,100,30,0.9987731443046193,4.2538252887738534e-38
original,dan,75,44,100,30,0.9985955447845705,2.820416309721324e-37
original,dan,75,45,100,30,0.9986247868414004,2.101164456189721e-37
original,dan,75,46,100,30,0.9989842238649057,3.0296981758112295e-39
original,dan,75,47,100,30,0.9988779627732313,1.219126910865036e-38
original,dan,75,48,100,30,0.999189946200632,1.2763318843026476e-40
original,dan,75,49,100,30,0.9985985982821648,2.735821587130811e-37
original,dan,75,50,100,30,0.9987452478702457,5.826510363267344e-38
original,dan,75,51,100,30,0.9987163068374012,8.016378968457088e-38
original,dan,75,52,100,30,0.9988866848000019,1.093009968314497e-38
original,dan,75,53,100,30,0.9981104500655096,1.7903621699547465e-35
original,dan,75,54,100,30,0.9988930639424741,1.0085617230077908e-38
original,dan,75,55,100,30,0.9990055102776406,2.2526182104322264e-39
original,dan,75,56,100,30,0.9983596267345369,2.476157385444762e-36
original,dan,75,57,100,30,0.9987756073180196,4.1358761734686767e-38
original,dan,75,58,100,30,0.9988802565846551,1.1847111625888706e-38
original,dan,75,59,100,30,0.9979717777669554,4.821426313011615e-35
original,dan,75,60,100,30,0.9990106605444274,2.094747055061246e-39
original,dan,75,61,100,30,0.9980750640359324,2.3209103619019106e-35
original,dan,75,62,100,30,0.9987517323981014,5.419038287975871e-38
original,dan,75,63,100,30,0.9986622382533275,1.4278458831217375e-37
